listing_type	brand	title	category_code	href	image	gst	price	mrp	qty	basecolor	color	size	weight	dimensions	origin	material	image1	image2	image3	image4	image5	description
SUB							635	750	15	White	Grey Gradient	L	470 Grams	34 x 26 x 8 cms	China	Polyester	6b6b6b/fff?text=1&font=roboto, image 1	6b6b6b/fff?text=2&font=roboto, image 2	6b6b6b/fff?text=3&font=roboto, image 3	6b6b6b/fff?text=4&font=roboto, image 4	6b6b6b/fff?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							640	750	15	White	Grey Gradient	XL	470 Grams	34 x 26 x 8 cms	China	Polyester	6b6b6b/fff?text=1&font=roboto, image 1	6b6b6b/fff?text=2&font=roboto, image 2	6b6b6b/fff?text=3&font=roboto, image 3	6b6b6b/fff?text=4&font=roboto, image 4	6b6b6b/fff?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							650	750	15	White	Grey Gradient	XXL	470 Grams	34 x 26 x 8 cms	China	Polyester	6b6b6b/fff?text=1&font=roboto, image 1	6b6b6b/fff?text=2&font=roboto, image 2	6b6b6b/fff?text=3&font=roboto, image 3	6b6b6b/fff?text=4&font=roboto, image 4	6b6b6b/fff?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
MAIN	Hanes	Men's Eversoft Cotton Short Sleeve Pocket T-Shirts	camxts	Hanes-short-sleeve-cotton-tshirts	6b6b6b/fff?text=FusionX&font=roboto,image_alt	5																
SUB							600	750	15	White	Grey	S	470 Grams	34 x 26 x 8 cms	China	Polyester	6b6b6b/fff?text=1&font=roboto, image 1	6b6b6b/fff?text=2&font=roboto, image 2	6b6b6b/fff?text=3&font=roboto, image 3	6b6b6b/fff?text=4&font=roboto, image 4	6b6b6b/fff?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							625	750	15	White	Grey	M	470 Grams	34 x 26 x 8 cms	China	Polyester	6b6b6b/fff?text=1&font=roboto, image 1	6b6b6b/fff?text=2&font=roboto, image 2	6b6b6b/fff?text=3&font=roboto, image 3	6b6b6b/fff?text=4&font=roboto, image 4	6b6b6b/fff?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							635	750	15	White	Grey	L	470 Grams	34 x 26 x 8 cms	China	Polyester	6b6b6b/fff?text=1&font=roboto, image 1	6b6b6b/fff?text=2&font=roboto, image 2	6b6b6b/fff?text=3&font=roboto, image 3	6b6b6b/fff?text=4&font=roboto, image 4	6b6b6b/fff?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							640	750	15	White	Grey	XL	470 Grams	34 x 26 x 8 cms	China	Polyester	6b6b6b/fff?text=1&font=roboto, image 1	6b6b6b/fff?text=2&font=roboto, image 2	6b6b6b/fff?text=3&font=roboto, image 3	6b6b6b/fff?text=4&font=roboto, image 4	6b6b6b/fff?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							650	750	15	White	Grey	XXL	470 Grams	34 x 26 x 8 cms	China	Polyester	6b6b6b/fff?text=1&font=roboto, image 1	6b6b6b/fff?text=2&font=roboto, image 2	6b6b6b/fff?text=3&font=roboto, image 3	6b6b6b/fff?text=4&font=roboto, image 4	6b6b6b/fff?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
MAIN	Hanes	Polo Shirts Slim Fit Short Sleeve T Shirts	camxts	Hanes-polo-short-sleeve-tshirts	6b6b6b/fff?text=FusionX&font=roboto,image_alt	5																
SUB							600	750	15	White	Grey Gradient	S	470 Grams	34 x 26 x 8 cms	China	Polyester	6b6b6b/fff?text=1&font=roboto, image 1	6b6b6b/fff?text=2&font=roboto, image 2	6b6b6b/fff?text=3&font=roboto, image 3	6b6b6b/fff?text=4&font=roboto, image 4	6b6b6b/fff?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							625	750	15	White	Grey Gradient	M	470 Grams	34 x 26 x 8 cms	China	Polyester	6b6b6b/fff?text=1&font=roboto, image 1	6b6b6b/fff?text=2&font=roboto, image 2	6b6b6b/fff?text=3&font=roboto, image 3	6b6b6b/fff?text=4&font=roboto, image 4	6b6b6b/fff?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							635	750	15	White	Grey Gradient	L	470 Grams	34 x 26 x 8 cms	China	Polyester	6b6b6b/fff?text=1&font=roboto, image 1	6b6b6b/fff?text=2&font=roboto, image 2	6b6b6b/fff?text=3&font=roboto, image 3	6b6b6b/fff?text=4&font=roboto, image 4	6b6b6b/fff?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							640	750	15	White	Grey Gradient	XL	470 Grams	34 x 26 x 8 cms	China	Polyester	6b6b6b/fff?text=1&font=roboto, image 1	6b6b6b/fff?text=2&font=roboto, image 2	6b6b6b/fff?text=3&font=roboto, image 3	6b6b6b/fff?text=4&font=roboto, image 4	6b6b6b/fff?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							650	750	15	White	Grey Gradient	XXL	470 Grams	34 x 26 x 8 cms	China	Polyester	6b6b6b/fff?text=1&font=roboto, image 1	6b6b6b/fff?text=2&font=roboto, image 2	6b6b6b/fff?text=3&font=roboto, image 3	6b6b6b/fff?text=4&font=roboto, image 4	6b6b6b/fff?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
MAIN	Hanes	Polo Shirts Slim Fit Short Sleeve T Shirts	camxts	Hanes-polo-short-sleeve-tshirts	790604/eee?text=FusionX&font=roboto,image_alt	5																
SUB							600	750	15	Red	Wine Red	S	470 Grams	34 x 26 x 8 cms	China	Polyester	790604/eee?text=1&font=roboto, image 1	790604/eee?text=2&font=roboto, image 2	790604/eee?text=3&font=roboto, image 3	790604/eee?text=4&font=roboto, image 4	790604/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							625	750	15	Red	Wine Red	M	470 Grams	34 x 26 x 8 cms	China	Polyester	790604/eee?text=1&font=roboto, image 1	790604/eee?text=2&font=roboto, image 2	790604/eee?text=3&font=roboto, image 3	790604/eee?text=4&font=roboto, image 4	790604/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							635	750	15	Red	Wine Red	L	470 Grams	34 x 26 x 8 cms	China	Polyester	790604/eee?text=1&font=roboto, image 1	790604/eee?text=2&font=roboto, image 2	790604/eee?text=3&font=roboto, image 3	790604/eee?text=4&font=roboto, image 4	790604/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							640	750	15	Red	Wine Red	XL	470 Grams	34 x 26 x 8 cms	China	Polyester	790604/eee?text=1&font=roboto, image 1	790604/eee?text=2&font=roboto, image 2	790604/eee?text=3&font=roboto, image 3	790604/eee?text=4&font=roboto, image 4	790604/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							650	750	15	Red	Wine Red	XXL	470 Grams	34 x 26 x 8 cms	China	Polyester	790604/eee?text=1&font=roboto, image 1	790604/eee?text=2&font=roboto, image 2	790604/eee?text=3&font=roboto, image 3	790604/eee?text=4&font=roboto, image 4	790604/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
